"0x1C5B2A","P-governor neg. small signal range border","CrCtl_ResHoldPWinNeg_C"
"0x1C5B2C","P-governor amplification small signal range","CrCtl_ResPKp_C"
"0x1C5B30","P-governor amplification pos. large signal range","CrCtl_ResPKpPos_C"
"0x1C5B34","P-governor amplification neg. large signal range","CrCtl_ResPKpNeg_C"
"0x1C5B38","P-governor pos. small signal range border","CrCtl_ResPWinPos_C"
"0x1C5B3A","P-governor neg. small signal range border","CrCtl_ResPWinNeg_C"
"0x1C5A8C","adissible v/n-deviation (actual v/n-ratio)","CrCtl_rVnDvtAbs_C"
"0x1C5A8E","deviation v/n-ratio to shut-off cruise control","CrCtl_rVnDvtShutOff_C"
"0x1C5A90","ESP state selection with delay or without delay","CrCtl_stESPActv_C"
"0x1C5B3C","irreversible shut off's without ramp","CrCtl_stIRevCutOff_C"
"0x1C5B3D","irreversible shut off's with time constant ramp","CrCtl_stIRevRampOne_C"
"0x1C5B3E","irreversible shut off's with slope constant ramp","CrCtl_stIRevRampTwo_C"
"0x1C5B40","reversible shut off's without ramp","CrCtl_stRevCutOff_C"
"0x1C5B44","reversible shut off's with time constant ramp","CrCtl_stRevRampOne_C"
"0x1C5B48","reversible shut off's with slope constant ramp","CrCtl_stRevRampTwo_C"
"0x1C5A92","maximum time for decelerationsai too high","CrCtl_tiDecShutOff_C"
"0x1C5A94","maximum time for unallowed deviation of the vehicle speed","CrCtl_tiDevShutOff_C"
"0x1C5B4C","shut off duration of the time constant ramp","CrCtl_tmrOffRab_C"
"0x1C5B4E","torque threshold to select the reduction factor","CrCtl_trqEnpMmp_C"
"0x1C5A98","battery voltage threshold for shut off","CrCtl_uShutOff_C"
"0x1C5B50","v-threshold for finishing OVERRIDE-mode","CrCtl_vALLIAV_C"
"0x1C5A9A","upper speed threshold for activation of cruise control or max possible setpoint","CrCtl_vAlwMax_C"
"0x1C5A9C","lower speed threshold for activation of cruise control or min possible setpoint","CrCtl_vAlwMin_C"
"0x1C5A9E","admissible deviation of the vehicle speed","CrCtl_vDevShutOff_C"
"0x1C5B52","max. governor deviation at transition to hold","CrCtl_vEnmAvd_C"
"0x1C5B54","max. governor deviation at transition to hold","CrCtl_vEnpAvd_C"
"0x1C5AA0","admissible positive governor deviation","CrCtl_vFabVdg_C"
"0x1C5AA2","admissible negative governor deviation","CrCtl_vFabVdk_C"
"0x1C5B56","limit for Tip Up/Down","CrCtl_vTipLimit_C"
"0x1C5B58","cruise control speed increment TIP-UP, decrement TIP-DOWN","CrCtl_vTipStep_C"
"0x1C5B5A","threshold governor deviation for half ramp slope","CrCtl_vWaVro_C"
"0x1C5B5C","threshold governor deviation for half ramp slope","CrCtl_vWaVru_C"
"0x1C091E","Crank shaft configuration: number of missing increments into the gap (virtual increments)","CrSCD_ctGapIncs_C"
"0x1C091F","Crank shaft configuration: number of gaps on increment fly wheel","CrSCD_ctGaps_C"
"0x1C0920","Crank shaft configuration: increment count, virtual increments into the gap included","CrSCD_ctIncs_C"
"0x1C0918","Min. threshold of dyn. threshold control of crankshaft signal","CrSCD_ctThresCtlMin_C"
"0x1C0906","Number of crank shaft turns during one turn of the cam shaft (1 = 2 stroke engine, 2 = 4 stroke engine)","CrSCD_ctTurns_C"
"0x1C5BA8","ratio to calculate the upper limit of the gap plausibility check of increment signal","CrSCD_facGapPlausHigh_CUR"
"0x1C5BD2","ratio to calculate the low limit of the gap plausibility check of increment signal","CrSCD_facGapPlausLow_CUR"
"0x1C5BFC","ratio to calculate the upper limit for plausibility check of increment signal","CrSCD_facIncPlausHigh_CUR"
"0x1C5C26","ratio to calculate the low limit for plausibility check of increment signal","CrSCD_facIncPlausLow_CUR"
"0x1C0908","Frequency for angle synchronize interruptsystem, if no incrementsignal","CrSCD_nFast_C"
"0x1C090A","Max.. permissible frequence for increment signal","CrSCD_nMax_C"
"0x1C090C","Min. permissible frequence for increment signal","CrSCD_nMin_C"
"0x1C090E","Upper speed threshold to clear the Slow-Bit for diagnosis","CrSCD_nSlowHigh_C"
"0x1C0910","Threshold to report engine speed too low","CrSCD_nSlow_C"
"0x1C091A","Upper threshold to aktivate the dyn. threshold control","CrSCD_nThresCtlHigh_C"
"0x1C091C","Lower threshold to aktivate the dyn. threshold control","CrSCD_nThresCtlLow_C"
"0x1C0921","Number of FBC segments","CrSCD_numFBCSeg_C"
"0x1C0CF3","value of glitch filter (MCy315)","CrSCD_numGlFilter_C"
"0x1C0912","phase shift of segment system for misfire detection","CrSCD_numShftMisf_C"
"0x1C0922","number of segments of each TDC","CrSCD_numTDCSeg_C"
"0x1C0CF4","upper threshold (MCy315)","CrSCD_numThresCtlHigh_C"
"0x1C0CF5","lower threshold (MCy315)","CrSCD_numThresCtlLow_C"
"0x1C0924","Angle between Gap and physical Zeroposition","CrSCD_phiGap2Zero_C"
"0x1C5B7A","angle shift correction curve for increment system of crankshaft","CrSCD_phiIncCor_CUR"
"0x1C0914","Crankshaft configuration: Segmentlength","CrSCD_phiSegLength_C"
"0x1C0916","Phasedifference between engine speed segment and TDC","CrSCD_phiSegPhase_C"
"0x1C0926","Threshold to switch off the calculation of the plausibility windows","CrSCD_tiPlausCalcOff_C"
"0x1C08F0","maximum number of testinjections","CrS_ctMaxInjStrt_C"
"0x1C08F4","ratio of segment times maximum value toindicate a constant engine speed","CrS_facSegTimeMax_C"
"0x1C08F8","ratio of segment times minimum value to indicate a constant engine speed","CrS_facSegTimeMin_C"
"0x1C08FC","ratio of segment times","CrS_facSegTime_C"
"0x1C0900","segment length to be calculated","CrS_phiSegLengthStrtSpd_C"
"0x1C0902","segment offset of regarding TDC for old segment","CrS_phiSegOfsStrtSpdOld_C"
"0x1C0904","segment offset of regarding TDC for current segment","CrS_phiSegOfsStrtSpd_C"
"0x1C5C3C","min. value for SRC coolant temperature sensor","CTSCD_uSRCMin_C"
"0x1C5C3E","max. value for SRC coolant temperature sensor","CTSCD_uSRCMax_C"
"0x1C5CA6","Defect debouncing for Coolant temperature signal from CAN.","CTSCD_DebSigDef_C"
"0x1C5CA8","Intact  debouncing for coolant temperature signal from CAN.","CTSCD_DebSigOk_C"
"0x1C5CAA","CTS error debounce time for SRC-High error","CTSCD_DebSRCHighDef_C"
"0x1C5CAC","CTS healing debounce time for SRC-High error","CTSCD_DebSRCHighOk_C"
"0x1C5CAE","CTS error debounce time for SRC-Low error","CTSCD_DebSRCLowDef_C"
"0x1C5CB0","CTS healing debounce time for SRC-Low error","CTSCD_DebSRCLowOk_C"
"0x1C5CB4","ramp slope for healing ramp coolant temperature sensor","CTSCD_dtRmpSlpUp_C"
"0x1C5CB8","ramp slope for healing ramp coolant temperature sensor","CTSCD_dtRmpSlpDwn_C"
"0x1C5CBC","Signal source  switch value - CAN/ADC","CTSCD_swtSigVal_C"
"0x1C5CC4","Timer for Default-Value switching (cold and operating temperature substitute value)","CTSCD_tiDflTimer_C"
"0x1C5CBE","ID-word of coolant temperature sensor","CTSCD_stSensIDWord_C"
"0x1C5CC0","default value coolant temperature","CTSCD_tDfl_C"
"0x1C5CC8","default value of drivetrain transmission (wheel torque per engine torque)","DrvTrn_rTransDTInit_C"
"0x1C5CCA","Select FID to display the ok and def DFPs who inhibit the selected FID","DSCHED_numSelFID_C"
"0x1C777E","Operation mode of goabal defect duration counter 1","DSMDur_DfctDur1Mode_C"
"0x1C777F","Operation mode of goabal defect duration counter 2","DSMDur_DfctDur2Mode_C"
"0x1C7780","Enable conditions of gloabal defect duration counter 1","DSMDur_stDfctDur1Enable_C"
"0x1C7781","Enable conditions of gloabal defect duration counter 2","DSMDur_stDfctDur2Enable_C"
"0x1C7782","Reset conditions of gloabal defect duration counter 1","DSMDur_stDfctDur1Reset_C"
"0x1C7783","Reset conditions of gloabal defect duration counter 2","DSMDur_stDfctDur2Reset_C"
"0x1C5F96","CARB specific fault code for fault path Dfp_ACCDPresAna","DSM_CDCDfp_ACCDPresAna_C"
"0x1C5F9E","CARB specific fault code for fault path Dfp_ACCDSwtin","DSM_CDCDfp_ACCDSwtin_C"
"0x1C5FA6","CARB specific fault code for fault path Dfp_ADCMon","DSM_CDCDfp_ADCMon_C"
"0x1C5FAE","CARB specific fault code for fault path Dfp_AFSCDAdjVal","DSM_CDCDfp_AFSCDAdjVal_C"
"0x1C5FB6","CARB specific fault code for fault path Dfp_AFSCDLrnVal","DSM_CDCDfp_AFSCDLrnVal_C"
"0x1C5FBE","CARB specific fault code for fault path Dfp_AFSCD_AirTemp","DSM_CDCDfp_AFSCD_AirTemp_C"
"0x1C5FC6","CARB specific fault code for fault path Dfp_AFSCD_AirTempDcyc","DSM_CDCDfp_AFSCD_AirTempDcyc_C"
"0x1C5FCE","CARB specific fault code for fault path Dfp_AFSCD_PlOffsDrft","DSM_CDCDfp_AFSCD_PlOffsDrft_C"
"0x1C5FD6","CARB specific DTC for Dfp_AFSCD_PlSetyDrftHi_mp","DSM_CDCDfp_AFSCD_PlSetyDrftHi_C"
"0x1C5FDE","CARB specific DTC for Dfp_AFSCD_PlSetyDrftLo_mp","DSM_CDCDfp_AFSCD_PlSetyDrftLo_C"
"0x1C5FE6","CARB specific fault code for fault path Dfp_AFSCD_SRCAirTemp","DSM_CDCDfp_AFSCD_SRCAirTemp_C"
"0x1C5FEE","CARB specific fault code for fault path Dfp_AFSCD_SRCAirm","DSM_CDCDfp_AFSCD_SRCAirm_C"
"0x1C5FF6","CARB specific fault code for fault path Dfp_AFSCD_SRCBatt","DSM_CDCDfp_AFSCD_SRCBatt_C"
"0x1C5FFE","CARB specific fault code for fault path Dfp_AFSCD_SRCCorrAirm","DSM_CDCDfp_AFSCD_SRCCorrAirm_C"
"0x1C6006","CARB specific fault code for fault path Dfp_AFSCD_SRCRawAirm","DSM_CDCDfp_AFSCD_SRCRawAirm_C"
"0x1C600E","CARB specific fault code for fault path Dfp_AFSCD_SRCRefSigPer","DSM_CDCDfp_AFSCD_SRCRefSigPer_C"
"0x1C6016","CARB specific fault code for fault path Dfp_AOHtCDHt1","DSM_CDCDfp_AOHtCDHt1_C"
"0x1C601E","CARB specific fault code for fault path Dfp_AOHtCDHt2","DSM_CDCDfp_AOHtCDHt2_C"
"0x1C6026","CARB specific fault code for fault path Dfp_APP1","DSM_CDCDfp_APP1_C"
"0x1C602E","CARB specific fault code for fault path Dfp_APP2","DSM_CDCDfp_APP2_C"
"0x1C6036","CARB specific fault code for fault path Dfp_APPCDKickDwnSens","DSM_CDCDfp_APPCDKickDwnSens_C"
"0x1C603E","CARB specific fault code for fault path Dfp_APSCD","DSM_CDCDfp_APSCD_C"
"0x1C6046","CARB specific fault code for fault path Dfp_AccPedPlausBrk","DSM_CDCDfp_AccPedPlausBrk_C"
"0x1C604E","CARB specific fault code for fault path Dfp_AddPCD_Max","DSM_CDCDfp_AddPCD_Max_C"
"0x1C6056","CARB specific fault code for fault path Dfp_AddPCD_Min","DSM_CDCDfp_AddPCD_Min_C"
"0x1C605E","CARB specific fault code for fault path Dfp_AddPCD_SigNpl","DSM_CDCDfp_AddPCD_SigNpl_C"
"0x1C6066","CARB specific fault code for fault path Dfp_AddPmpCAN1","DSM_CDCDfp_AddPmpCAN1_C"
"0x1C606E","CARB specific fault code for fault path Dfp_AddPmpCAN2","DSM_CDCDfp_AddPmpCAN2_C"
"0x1C6076","CARB specific fault code for fault path Dfp_AddPmpCANVol","DSM_CDCDfp_AddPmpCANVol_C"
"0x1C607E","CARB specific fault code for fault path Dfp_AddPmpLvl","DSM_CDCDfp_AddPmpLvl_C"
"0x1C6086","CARB specific fault code for fault path Dfp_AddPmpLvlCrit","DSM_CDCDfp_AddPmpLvlCrit_C"
"0x1C608E","CARB specific fault code for fault path Dfp_AirCtlFlowChk","DSM_CDCDfp_AirCtlFlowChk_C"
"0x1C6096","CARB specific fault code for fault path Dfp_AirCtlGvnrDvtMax","DSM_CDCDfp_AirCtlGvnrDvtMax_C"
"0x1C609E","CARB specific fault code for fault path Dfp_AirCtlGvnrDvtMin","DSM_CDCDfp_AirCtlGvnrDvtMin_C"
"0x1C60A6","CARB specific fault code for fault path Dfp_AirSys_AirmPlSpd","DSM_CDCDfp_AirSys_AirmPlSpd_C"
"0x1C60AE","CARB specific fault code for fault path Dfp_AirbCD","DSM_CDCDfp_AirbCD_C"
"0x1C60B6","CARB specific fault code for fault path Dfp_ARHTCD_Max","DSM_CDCDfp_ArHtCD_Max_C"
"0x1C60BE","CARB specific fault code for fault path Dfp_ARHTCD_Min","DSM_CDCDfp_ArHtCD_Min_C"
"0x1C60C6","CARB specific fault code for fault path Dfp_ARHTCD_SigNpl","DSM_CDCDfp_ArHtCD_SigNpl_C"
"0x1C60CE","CARB specific fault code for fault path Dfp_BPACD_Max","DSM_CDCDfp_BPACD_Max_C"
"0x1C60D6","CARB specific fault code for fault path Dfp_BPACD_Min","DSM_CDCDfp_BPACD_Min_C"
"0x1C60DE","CARB specific fault code for fault path Dfp_BPACD_SigNpl","DSM_CDCDfp_BPACD_SigNpl_C"
"0x1C60E6","CARB specific fault code for fault path Dfp_BPSCD","DSM_CDCDfp_BPSCD_C"
"0x1C60EE","CARB specific fault code for fault path Dfp_BattCD","DSM_CDCDfp_BattCD_C"
"0x1C60F6","CARB specific fault code for fault path Dfp_BrkCD","DSM_CDCDfp_BrkCD_C"
"0x1C60FE","CARB specific fault code for fault path Dfp_CABCD_Max","DSM_CDCDfp_CABCD_Max_C"
"0x1C6106","CARB specific fault code for fault path Dfp_CABCD_Min","DSM_CDCDfp_CABCD_Min_C"
"0x1C610E","CARB specific fault code for fault path Dfp_CABCD_SigNpl","DSM_CDCDfp_CABCD_SigNpl_C"
"0x1C6116","CARB specific fault code for fault path Dfp_CABSCD","DSM_CDCDfp_CABSCD_C"
"0x1C611E","CARB specific fault code for fault path Dfp_CABSCD_JamVlv","DSM_CDCDfp_CABSCD_JamVlv_C"
"0x1C6126","CARB specific fault code for fault path Dfp_CABSCD_LgTimeDrft","DSM_CDCDfp_CABSCD_LgTimeDrft_C"
"0x1C612E","CARB specific fault code for fault path Dfp_CABSCD_ShTimeDrft","DSM_CDCDfp_CABSCD_ShTimeDrft_C"
"0x1C6136","CARB specific fault code for fault path Dfp_CABVlvGvnrDvt","DSM_CDCDfp_CABVlvGvnrDvt_C"
"0x1C613E","CARB specific fault code for fault path Dfp_CABVlvJamVlv","DSM_CDCDfp_CABVlvJamVlv_C"
"0x1C6146","CARB specific fault code for fault path Dfp_CTSCD","DSM_CDCDfp_CTSCD_C"
"0x1C614E","CARB specific fault code for fault path Dfp_Clg_DynTst","DSM_CDCDfp_Clg_DynTst_C"
"0x1C6156","CARB specific fault code for fault path Dfp_CmbChbMisfire1","DSM_CDCDfp_CmbChbMisfire1_C"
"0x1C615E","CARB specific fault code for fault path Dfp_CmbChbMisfire2","DSM_CDCDfp_CmbChbMisfire2_C"
"0x1C6166","CARB specific fault code for fault path Dfp_CmbChbMisfire3","DSM_CDCDfp_CmbChbMisfire3_C"
"0x1C616E","CARB specific fault code for fault path Dfp_CmbChbMisfire4","DSM_CDCDfp_CmbChbMisfire4_C"
"0x1C6176","CARB specific fault code for fault path Dfp_CmbChbMisfire5","DSM_CDCDfp_CmbChbMisfire5_C"
"0x1C617E","CARB specific fault code for fault path Dfp_CmbChbMisfire6","DSM_CDCDfp_CmbChbMisfire6_C"
"0x1C6186","CARB specific fault code for fault path Dfp_CmbChbMisfireMul","DSM_CDCDfp_CmbChbMisfireMul_C"
"0x1C618E","CARB specific fault code for fault path Dfp_CoEng_FlMin","DSM_CDCDfp_CoEng_FlMin_C"
"0x1C6196","CARB specific fault code for fault path Dfp_CoVMDCSh","DSM_CDCDfp_CoVMDCSh_C"
"0x1C619E","CARB specific fault code for fault path Dfp_ConvCD","DSM_CDCDfp_ConvCD_C"
"0x1C61A6","CARB specific fault code for fault path Dfp_CrCCDKey","DSM_CDCDfp_CrCCDKey_C"
"0x1C61AE","CARB specific fault code for fault path Dfp_EATSCD","DSM_CDCDfp_EATSCD_C"
"0x1C61B6","CARB specific fault code for fault path Dfp_EEPCDQntAdj","DSM_CDCDfp_EEPCDQntAdj_C"
"0x1C61BE","CARB specific fault code for fault path Dfp_EEPCDVarMng","DSM_CDCDfp_EEPCDVarMng_C"
"0x1C61C6","CARB specific fault code for fault path Dfp_EGRCD_Sig","DSM_CDCDfp_EGRCD_Sig_C"
"0x1C61CE","CARB specific fault code for fault path Dfp_EGRSCD","DSM_CDCDfp_EGRSCD_C"
"0x1C61D6","CARB specific fault code for fault path Dfp_EGRSCD_JamVlv","DSM_CDCDfp_EGRSCD_JamVlv_C"
"0x1C61DE","CARB specific fault code for fault path Dfp_EGRSCD_LgTimeDrft","DSM_CDCDfp_EGRSCD_LgTimeDrft_C"
"0x1C61E6","CARB specific fault code for fault path Dfp_EGRSCD_ShTimeDrft","DSM_CDCDfp_EGRSCD_ShTimeDrft_C"
"0x1C61EE","CARB specific fault code for fault path Dfp_EGRVlvGvnrDvtMax","DSM_CDCDfp_EGRVlvGvnrDvtMax_C"
"0x1C61F6","CARB specific fault code for fault path Dfp_EGRVlvGvnrDvtMin","DSM_CDCDfp_EGRVlvGvnrDvtMin_C"
"0x1C61FE","CARB specific fault code for fault path Dfp_EGRVlv_JamVlv","DSM_CDCDfp_EGRVlv_JamVlv_C"
"0x1C6206","CARB specific fault code for fault path Dfp_EngMCaS1","DSM_CDCDfp_EngMCaS1_C"
"0x1C620E","CARB specific fault code for fault path Dfp_EngMCaS2","DSM_CDCDfp_EngMCaS2_C"
"0x1C6216","CARB specific fault code for fault path Dfp_EngMCrS1","DSM_CDCDfp_EngMCrS1_C"
"0x1C621E","CARB specific fault code for fault path Dfp_EngMCrS2","DSM_CDCDfp_EngMCrS2_C"
"0x1C6226","CARB specific fault code for fault path Dfp_FMTC_NonMonotonMap","DSM_CDCDfp_FMTC_NonMonotonMap_C"
"0x1C622E","CARB specific fault code for fault path Dfp_FTSCD","DSM_CDCDfp_FTSCD_C"
"0x1C6236","CARB specific fault code for fault path Dfp_FanCD","DSM_CDCDfp_FanCD_C"
"0x1C623E","CARB specific fault code for fault path Dfp_FanCDOut1","DSM_CDCDfp_FanCDOut1_C"
"0x1C6246","CARB specific fault code for fault path Dfp_FanCDOut2","DSM_CDCDfp_FanCDOut2_C"
"0x1C624E","CARB specific fault code for fault path Dfp_FlSysDetRefuel","DSM_CDCDfp_FlSysDetRefuel_C"
"0x1C6256","CARB specific fault code for fault path Dfp_FrmMngEOBD","DSM_CDCDfp_FrmMngEOBD_C"
"0x1C625E","CARB specific fault code for fault path Dfp_FrmMngESPChk1","DSM_CDCDfp_FrmMngESPChk1_C"
"0x1C6266","CARB specific fault code for fault path Dfp_FrmMngESPChk2","DSM_CDCDfp_FrmMngESPChk2_C"
"0x1C626E","Carb specific fault code for fault path Dfp_FrmMngESPChk3","DSM_CDCDfp_FrmMngESPChk3_C"
"0x1C6276","Carb specifc fault code for fault path Dfp_FrmMngESPChk4","DSM_CDCDfp_FrmMngESPChk4_C"
"0x1C627E","Carb specific fault code for fault path Dfp_FrmMngESPChk5","DSM_CDCDfp_FrmMngESPChk5_C"
"0x1C6286","CARB specific fault code for fault path Dfp_FrmMngFlLvl","DSM_CDCDfp_FrmMngFlLvl_C"
"0x1C628E","CARB specific fault code for fault path Dfp_FrmMngTC","DSM_CDCDfp_FrmMngTC_C"
"0x1C6296","CARB specific fault code for fault path Dfp_FrmMngTrqInval","DSM_CDCDfp_FrmMngTrqInval_C"
"0x1C629E","CARB specific fault code for fault path Dfp_GlwCD_Actr","DSM_CDCDfp_GlwCD_Actr_C"
"0x1C62A6","CARB specific fault code for fault path Dfp_GlwCD_Lamp","DSM_CDCDfp_GlwCD_Lamp_C"
"0x1C62AE","CARB specific fault code for fault path Dfp_GlwCtl1","DSM_CDCDfp_GlwCtl1_C"
"0x1C62B6","CARB specific fault code for fault path Dfp_GlwCtl2","DSM_CDCDfp_GlwCtl2_C"
"0x1C62BE","CARB specific fault code for fault path Dfp_HWEMonCom","DSM_CDCDfp_HWEMonCom_C"
"0x1C62C6","CARB specific fault code for fault path Dfp_HWEMonEEPROM","DSM_CDCDfp_HWEMonEEPROM_C"
"0x1C62CE","CARB specific fault code for fault path Dfp_HWEMonRcyLocked","DSM_CDCDfp_HWEMonRcyLocked_C"
"0x1C62D6","CARB specific fault code for fault path Dfp_HWEMonRcySuppressed","DSM_CDCDfp_HWEMonRcySuppressed_C"
"0x1C62DE","CARB specific fault code for fault path Dfp_HWEMonRcyVisible","DSM_CDCDfp_HWEMonRcyVisible_C"
"0x1C62E6","CARB specific fault code for fault path Dfp_HWEMonUMaxSupply","DSM_CDCDfp_HWEMonUMaxSupply_C"
"0x1C62EE","CARB specific fault code for fault path Dfp_HWEMonUMinSupply","DSM_CDCDfp_HWEMonUMinSupply_C"
"0x1C62F6","CARB specific fault code for fault path Dfp_IATSCD","DSM_CDCDfp_IATSCD_C"
"0x1C62FE","CARB specific fault code for fault path Dfp_ImmCtlEep","DSM_CDCDfp_ImmCtlEep_C"
"0x1C6306","CARB specific fault code for fault path Dfp_InjCrv_InjLim","DSM_CDCDfp_InjCrv_InjLim_C"
"0x1C630E","CARB specific fault code for fault path Dfp_InjVlvBnk1A","DSM_CDCDfp_InjVlvBnk1A_C"
"0x1C6316","CARB specific fault code for fault path Dfp_InjVlvBnk1B","DSM_CDCDfp_InjVlvBnk1B_C"
"0x1C631E","CARB specific fault code for fault path Dfp_InjVlvBnk2A","DSM_CDCDfp_InjVlvBnk2A_C"
"0x1C6326","CARB specific fault code for fault path Dfp_InjVlvBnk2B","DSM_CDCDfp_InjVlvBnk2B_C"
"0x1C632E","CARB specific fault code for fault path Dfp_InjVlvChipA","DSM_CDCDfp_InjVlvChipA_C"
"0x1C6336","CARB specific fault code for fault path Dfp_InjVlvChipB","DSM_CDCDfp_InjVlvChipB_C"
"0x1C633E","CARB specific fault code for fault path Dfp_InjVlvCyl1A","DSM_CDCDfp_InjVlvCyl1A_C"
"0x1C6346","CARB specific fault code for fault path Dfp_InjVlvCyl1B","DSM_CDCDfp_InjVlvCyl1B_C"
"0x1C634E","CARB specific fault code for fault path Dfp_InjVlvCyl2A","DSM_CDCDfp_InjVlvCyl2A_C"
"0x1C6356","CARB specific fault code for fault path Dfp_InjVlvCyl2B","DSM_CDCDfp_InjVlvCyl2B_C"
"0x1C635E","CARB specific fault code for fault path Dfp_InjVlvCyl3A","DSM_CDCDfp_InjVlvCyl3A_C"
"0x1C6366","CARB specific fault code for fault path Dfp_InjVlvCyl3B","DSM_CDCDfp_InjVlvCyl3B_C"
"0x1C636E","CARB specific fault code for fault path Dfp_InjVlvCyl4A","DSM_CDCDfp_InjVlvCyl4A_C"
"0x1C6376","CARB specific fault code for fault path Dfp_InjVlvCyl4B","DSM_CDCDfp_InjVlvCyl4B_C"
"0x1C637E","CARB specific fault code for fault path Dfp_InjVlvCyl5A","DSM_CDCDfp_InjVlvCyl5A_C"
"0x1C6386","CARB specific fault code for fault path Dfp_InjVlvCyl5B","DSM_CDCDfp_InjVlvCyl5B_C"
"0x1C638E","CARB specific fault code for fault path Dfp_InjVlvCyl6A","DSM_CDCDfp_InjVlvCyl6A_C"
"0x1C6396","CARB specific fault code for fault path Dfp_InjVlvCyl6B","DSM_CDCDfp_InjVlvCyl6B_C"
"0x1C639E","CARB specific fault code for fault path Dfp_MIL","DSM_CDCDfp_MIL_C"
"0x1C63A6","CARB specific fault code for fault path Dfp_MRlyCD","DSM_CDCDfp_MRlyCD_C"
"0x1C63AE","CARB specific fault code for fault path Dfp_MeUnCDNoLoad","DSM_CDCDfp_MeUnCDNoLoad_C"
"0x1C63B6","CARB specific fault code for fault path Dfp_MeUnCDSCBat","DSM_CDCDfp_MeUnCDSCBat_C"
"0x1C63BE","CARB specific fault code for fault path Dfp_MeUnCDSCGnd","DSM_CDCDfp_MeUnCDSCGnd_C"
"0x1C63C6","CARB specific fault code for fault path Dfp_MeUnCD_ADC","DSM_CDCDfp_MeUnCD_ADC_C"
"0x1C63CE","CARB specific fault code for fault path Dfp_Montr","DSM_CDCDfp_Montr_C"
"0x1C63D6","CARB specific fault code for fault path Dfp_NetMngABS","DSM_CDCDfp_NetMngABS_C"
"0x1C63DE","Carb specific fault code for fault path Dfp_NetMngBSI","DSM_CDCDfp_NetMngBSI_C"
"0x1C63E6","CARB specific fault code for fault path Dfp_NetMngBVA","DSM_CDCDfp_NetMngBVA_C"
"0x1C63EE","CARB specific fault code for fault path Dfp_NetMngCANBus","DSM_CDCDfp_NetMngCANBus_C"
"0x1C63F6","Carb specific fault code for fault path Dfp_NetMngCDS","DSM_CDCDfp_NetMngCDS_C"
"0x1C63FE","CARB specific fault code for fault path Dfp_NetMngEDC","DSM_CDCDfp_NetMngEDC_C"
"0x1C6406","CARB specific fault code for fault path Dfp_OTSCD","DSM_CDCDfp_OTSCD_C"
"0x1C640E","CARB specific fault code for fault path Dfp_OvRMon","DSM_CDCDfp_OvRMon_C"
"0x1C6416","CARB specific fault code for fault path Dfp_OvRMonSigA","DSM_CDCDfp_OvRMonSigA_C"
"0x1C641E","CARB specific fault code for fault path Dfp_OxiCCDTPre","DSM_CDCDfp_OxiCCDTPre_C"
"0x1C6426","CARB specific fault code for fault path Dfp_PCRGvnrDvtMax","DSM_CDCDfp_PCRGvnrDvtMax_C"
"0x1C642E","CARB specific fault code for fault path Dfp_PCRGvnrDvtMin","DSM_CDCDfp_PCRGvnrDvtMin_C"
"0x1C6436","CARB specific fault code for fault path Dfp_PFltCDTPre","DSM_CDCDfp_PFltCDTPre_C"
"0x1C643E","CARB specific fault code for fault path Dfp_PFltCD_PresDiff","DSM_CDCDfp_PFltCD_PresDiff_C"
"0x1C6446","CARB specific fault code for fault path Dfp_PFltCD_PresDiffLong","DSM_CDCDfp_PFltCD_PresDiffLong_C"
"0x1C644E","CARB specific fault code for fault path Dfp_PFltChrgAbsnt","DSM_CDCDfp_PFltChrgAbsnt_C"
"0x1C6456","CARB specific fault code for fault path Dfp_PFltChrgMax","DSM_CDCDfp_PFltChrgMax_C"
"0x1C645E","CARB specific fault code for fault path Dfp_PFltChrgOvr","DSM_CDCDfp_PFltChrgOvr_C"
"0x1C6466","CARB specific fault code for fault path Dfp_PFltDfl","DSM_CDCDfp_PFltDfl_C"
"0x1C646E","CARB specific fault code for fault path Dfp_PSPCD_Actr","DSM_CDCDfp_PSPCD_Actr_C"
"0x1C6476","CARB specific fault code for fault path Dfp_PrpCCDKey","DSM_CDCDfp_PrpCCDKey_C"
"0x1C647E","CARB specific fault code for fault path Dfp_RailCD","DSM_CDCDfp_RailCD_C"
"0x1C6486","CARB specific fault code for fault path Dfp_RailCDOfsTst","DSM_CDCDfp_RailCDOfsTst_C"
"0x1C648E","CARB specific fault code for fault path Dfp_RailMeUn0","DSM_CDCDfp_RailMeUn0_C"
"0x1C6496","CARB specific fault code for fault path Dfp_RailMeUn1","DSM_CDCDfp_RailMeUn1_C"
"0x1C649E","CARB specific fault code for fault path Dfp_RailMeUn2","DSM_CDCDfp_RailMeUn2_C"
"0x1C64A6","CARB specific fault code for fault path Dfp_RailMeUn3","DSM_CDCDfp_RailMeUn3_C"
"0x1C64AE","CARB specific fault code for fault path Dfp_RailMeUn4","DSM_CDCDfp_RailMeUn4_C"
"0x1C64B6","CARB specific fault code for fault path Dfp_RailMeUn7","DSM_CDCDfp_RailMeUn7_C"
"0x1C64BE","CARB specific fault code for fault path Dfp_RailMeUn9","DSM_CDCDfp_RailMeUn9_C"
"0x1C64C6","CARB specific fault code for fault path Dfp_RailMeUnFlEmp","DSM_CDCDfp_RailMeUnFlEmp_C"
"0x1C64CE","CARB specific fault code for fault path Dfp_RailMeUnFlEmp0","DSM_CDCDfp_RailMeUnFlEmp0_C"
